judul,kategori,tanggal_upload,waktu_upload,link_berita
 IHSG dan Rupiah pada Sesi I Merah,MONEY,27/01/2022, 12:57 WIB,https://money.kompas.com/read/2022/01/27/125701626/ihsg-dan-rupiah-pada-sesi-i-merah
"Perhimpunan Pendidikan dan Guru: Kami Mohon Pak Anies, Hentikan PTM 100 Persen",NEWS,27/01/2022, 12:56 WIB,https://megapolitan.kompas.com/read/2022/01/27/12562461/perhimpunan-pendidikan-dan-guru-kami-mohon-pak-anies-hentikan-ptm-100
"Bawakan Karya Frank Ocean, Berikut Lirik Lagu Swim Good - Machine Gun Kelly & Megan Fox",HYPE,27/01/2022, 12:55 WIB,https://www.kompas.com/hype/read/2022/01/27/125500366/bawakan-karya-frank-ocean-berikut-lirik-lagu-swim-good-machine-gun-kelly
"Diduga Banyak Kejanggalan, Sejumlah Warga Blora Demo Batalkan Hasil Tes Perades",REGIONAL,27/01/2022, 12:54 WIB,https://regional.kompas.com/read/2022/01/27/125454378/diduga-banyak-kejanggalan-sejumlah-warga-blora-demo-batalkan-hasil-tes
"5 Fakta Menarik Soeharto, dari Presiden Terlama hingga Julukan The Smiling General",REGIONAL,27/01/2022, 12:53 WIB,https://regional.kompas.com/read/2022/01/27/125352278/5-fakta-menarik-soeharto-dari-presiden-terlama-hingga-julukan-the-smiling
"Serba-serbi Film Sayap-Sayap Patah, Angkat Cerita Kerusuhan di Mako Brimob 2018",HYPE,27/01/2022, 12:52 WIB,https://www.kompas.com/hype/read/2022/01/27/125233666/serba-serbi-film-sayap-sayap-patah-angkat-cerita-kerusuhan-di-mako-brimob
"Lewat “Petrofin Peduli”, Elnusa Petrofin Gelar 640 CSR Sepanjang Tahun 2021",MONEY,27/01/2022, 12:52 WIB,https://money.kompas.com/read/2022/01/27/125210726/lewat-petrofin-peduli-elnusa-petrofin-gelar-640-csr-sepanjang-tahun-2021
"Warna-warna Cat Dinding Ini Bisa Ganggu Kualitas Tidur, Apa Saja?",HOMEY,27/01/2022, 12:51 WIB,https://www.kompas.com/homey/read/2022/01/27/125130476/warna-warna-cat-dinding-ini-bisa-ganggu-kualitas-tidur-apa-saja
"Sedang Hamil Muda, Ini Penyebab Uut Permatasari Dilarikan ke Rumah Sakit",HYPE,27/01/2022, 12:51 WIB,https://www.kompas.com/hype/read/2022/01/27/125115666/sedang-hamil-muda-ini-penyebab-uut-permatasari-dilarikan-ke-rumah-sakit
Link Live Streaming Timnas Indonesia pada Piala Asia Wanita dan FIFA Matchday,BOLA,27/01/2022, 12:48 WIB,https://bola.kompas.com/read/2022/01/27/12482428/link-live-streaming-timnas-indonesia-pada-piala-asia-wanita-dan-fifa-matchday
Mural Jokowi Berbaju Adat Baduy Hiasi Tembok Pertokoan di Solo,REGIONAL,27/01/2022, 12:47 WIB,https://regional.kompas.com/read/2022/01/27/124749778/mural-jokowi-berbaju-adat-baduy-hiasi-tembok-pertokoan-di-solo
"Sesal Nurul Arifin Dorong Maura Magnalia Bekerja, di Tengah Semangat Belajarnya",HYPE,27/01/2022, 12:46 WIB,https://www.kompas.com/hype/read/2022/01/27/124630866/sesal-nurul-arifin-dorong-maura-magnalia-bekerja-di-tengah-semangat
Cara Menentukan Pusat dan Jari-Jari Persamaan Lingkaran,SKOLA,27/01/2022, 12:45 WIB,https://www.kompas.com/skola/read/2022/01/27/124552569/cara-menentukan-pusat-dan-jari-jari-persamaan-lingkaran
"KRI Teluk Bandar-KRI Teluk Penyu Dijual, Prabowo: Sudah Tak Layak Pakai, Banyak Keropos",NEWS,27/01/2022, 12:45 WIB,https://nasional.kompas.com/read/2022/01/27/12454611/kri-teluk-bandar-kri-teluk-penyu-dijual-prabowo-sudah-tak-layak-pakai-banyak
Lirik Lagu Shinigami Eyes - Grimes,HYPE,27/01/2022, 12:45 WIB,https://www.kompas.com/hype/read/2022/01/27/124524066/lirik-lagu-shinigami-eyes-grimes
"Surat Sudah Kedaluwarsa, Jadi Alasan Jokowi dan Menkeu Tolak Bayar Utang Rp 60 M ke Warga Padang",REGIONAL,27/01/2022, 12:44 WIB,https://regional.kompas.com/read/2022/01/27/124426478/surat-sudah-kedaluwarsa-jadi-alasan-jokowi-dan-menkeu-tolak-bayar-utang-rp
"Mengenal Jonathan, Kura-kura Tertua di Dunia Berusia 190 Tahun",LIFESTYLE,27/01/2022, 12:43 WIB,https://lifestyle.kompas.com/read/2022/01/27/124357520/mengenal-jonathan-kura-kura-tertua-di-dunia-berusia-190-tahun
"Kondisi Terkini Aldico Sapardan, Calon Suami Melanie Putria Pascaoperasi Tumor Otak",HYPE,27/01/2022, 12:43 WIB,https://www.kompas.com/hype/read/2022/01/27/124320566/kondisi-terkini-aldico-sapardan-calon-suami-melanie-putria-pascaoperasi
"Persiapan Mitsubishi Fuso Sambut Regulasi Euro4, Ada 2 Pendekatan",OTOMOTIF,27/01/2022, 12:42 WIB,https://otomotif.kompas.com/read/2022/01/27/124200115/persiapan-mitsubishi-fuso-sambut-regulasi-euro4-ada-2-pendekatan
Persaingan Marko Simic dan Taufik Hidayat dan Rencana Besar Sudirman,BOLA,27/01/2022, 12:40 WIB,https://bola.kompas.com/read/2022/01/27/12400078/persaingan-marko-simic-dan-taufik-hidayat-dan-rencana-besar-sudirman
"Pelaku Penimbunan Solar Bersubsidi Ditangkap di Bogor, Raup Keuntungan Per Hari Rp 50 Juta",REGIONAL,27/01/2022, 12:39 WIB,https://regional.kompas.com/read/2022/01/27/123902378/pelaku-penimbunan-solar-bersubsidi-ditangkap-di-bogor-raup-keuntungan-per
Ini 3 Cara Mudah Membersihkan Paving dari Lumut,TREN,27/01/2022, 12:38 WIB,https://www.kompas.com/tren/read/2022/01/27/123844665/ini-3-cara-mudah-membersihkan-paving-dari-lumut
"7 Hal tentang Eks Bupati Talaud Sri Wahyumi, Tak Mau Diberi Tas Sama dengan Pejabat Lain",REGIONAL,27/01/2022, 12:37 WIB,https://regional.kompas.com/read/2022/01/27/123700578/7-hal-tentang-eks-bupati-talaud-sri-wahyumi-tak-mau-diberi-tas-sama-dengan
Bos BI Prediksi Suku Bunga The Fed Naik di Bulan-bulan Ini,MONEY,27/01/2022, 12:36 WIB,https://money.kompas.com/read/2022/01/27/123600826/bos-bi-prediksi-suku-bunga-the-fed-naik-di-bulan-bulan-ini
"Singapura Masih Kuasai Sebagian FIR Indonesia, Ngabalin Beri Penjelasan",NEWS,27/01/2022, 12:35 WIB,https://nasional.kompas.com/read/2022/01/27/12353651/singapura-masih-kuasai-sebagian-fir-indonesia-ngabalin-beri-penjelasan
DPR Setujui Penjualan KRI Teluk Penyu dan Teluk Mandar karena Sudah Tak Laik Pakai,NEWS,27/01/2022, 12:31 WIB,https://nasional.kompas.com/read/2022/01/27/12315591/dpr-setujui-penjualan-kri-teluk-penyu-dan-teluk-mandar-karena-sudah-tak-laik
"Covid-19 di Banjarmasin Mulai Melonjak, Dinkes Catat 16 Kasus Baru dalam Sepekan",REGIONAL,27/01/2022, 12:31 WIB,https://regional.kompas.com/read/2022/01/27/123141478/covid-19-di-banjarmasin-mulai-melonjak-dinkes-catat-16-kasus-baru-dalam
Wapres Ingin Pelaku Usaha Kecil dan Mikro Naik Kelas: Jangan Kerdil Terus ,NEWS,27/01/2022, 12:31 WIB,https://nasional.kompas.com/read/2022/01/27/12314001/wapres-ingin-pelaku-usaha-kecil-dan-mikro-naik-kelas-jangan-kerdil-terus
"Rumah Adat Kalimantan Selatan: Nama, Sejarah, dan Makna Filosofinya",REGIONAL,27/01/2022, 12:31 WIB,https://regional.kompas.com/read/2022/01/27/123100678/rumah-adat-kalimantan-selatan-nama-sejarah-dan-makna-filosofinya
Kenali Tanda Awal Stunting pada Anak,SAINS,27/01/2022, 12:30 WIB,https://www.kompas.com/sains/read/2022/01/27/123000623/kenali-tanda-awal-stunting-pada-anak
"Telegram Jadi Sarana Penyebar Teori Anti-vaksin, Jerman Berencana Larang Aplikasi Tersebut",GLOBAL,27/01/2022, 12:30 WIB,https://www.kompas.com/global/read/2022/01/27/123000470/telegram-jadi-sarana-penyebar-teori-anti-vaksin-jerman-berencana-larang
"Tiga Ruas Tol Trans-Sumatera Dapat Dana Pengadaan Lahan Rp 2,77 Triliun",PROPERTI,27/01/2022, 12:30 WIB,https://www.kompas.com/properti/read/2022/01/27/123000721/tiga-ruas-tol-trans-sumatera-dapat-dana-pengadaan-lahan-rp-2-77-triliun
Pembangunan Lintasan Street Race di Kota Bekasi Memakan Waktu 3 Pekan,NEWS,27/01/2022, 12:28 WIB,https://megapolitan.kompas.com/read/2022/01/27/12284261/pembangunan-lintasan-street-race-di-kota-bekasi-memakan-waktu-3-pekan
"Laporan terhadap Kuasa Hukum Jerinx Berlanjut, Adam Deni: Pintu Maaf Sudah Tertutup",NEWS,27/01/2022, 12:27 WIB,https://megapolitan.kompas.com/read/2022/01/27/12274741/laporan-terhadap-kuasa-hukum-jerinx-berlanjut-adam-deni-pintu-maaf-sudah
Nurul Arifin Ingin Hadiri Wisuda S2 Maura Magnalia di Sydney University,HYPE,27/01/2022, 12:27 WIB,https://www.kompas.com/hype/read/2022/01/27/122725166/nurul-arifin-ingin-hadiri-wisuda-s2-maura-magnalia-di-sydney-university
Ayu Thalia Hadiri Panggilan Pertama sebagai Tersangka Kasus Pencemaran Nama Baik Nicholas Sean,HYPE,27/01/2022, 12:26 WIB,https://www.kompas.com/hype/read/2022/01/27/122646666/ayu-thalia-hadiri-panggilan-pertama-sebagai-tersangka-kasus-pencemaran-nama
"Tanggapan Pleidoi Herry Wirawan, Jaksa Tetap Tuntut Hukuman Mati dan Rampas Aset untuk Restitusi",REGIONAL,27/01/2022, 12:23 WIB,https://bandung.kompas.com/read/2022/01/27/122333278/tanggapan-pleidoi-herry-wirawan-jaksa-tetap-tuntut-hukuman-mati-dan-rampas
Kebiasaan Ini Bisa Bikin Rugi Pemilik Mobil Transmisi Manual,OTOMOTIF,27/01/2022, 12:22 WIB,https://otomotif.kompas.com/read/2022/01/27/122200415/kebiasaan-ini-bisa-bikin-rugi-pemilik-mobil-transmisi-manual
"Kasus Covid-19 di Depok Melonjak, Pemkot Siapkan Tempat Isolasi",NEWS,27/01/2022, 12:20 WIB,https://megapolitan.kompas.com/read/2022/01/27/12204241/kasus-covid-19-di-depok-melonjak-pemkot-siapkan-tempat-isolasi
"G20 Jadi Peluang Kampanye Pemberdayaan Disabilitas, Menaker: Mereka Sulit Dapat Kerja ",MONEY,27/01/2022, 12:20 WIB,https://money.kompas.com/read/2022/01/27/122022526/g20-jadi-peluang-kampanye-pemberdayaan-disabilitas-menaker-mereka-sulit-dapat
Axelsen dan Antonsen Bayar Denda karena Absen dalam Kejuaraan Nasional Denmark 2021,BOLA,27/01/2022, 12:20 WIB,https://www.kompas.com/badminton/read/2022/01/27/12200098/axelsen-dan-antonsen-bayar-denda-karena-absen-dalam-kejuaraan-nasional
"Denada Targetkan Menikah Lagi, Berdoa agar Dipertemukan Sosok Pria Baik",HYPE,27/01/2022, 12:19 WIB,https://www.kompas.com/hype/read/2022/01/27/121958366/denada-targetkan-menikah-lagi-berdoa-agar-dipertemukan-sosok-pria-baik
"Tulis Pesan untuk Maia Estianty, Dul Jaelani Minta Maaf Masih Sering Ngeyel",HYPE,27/01/2022, 12:16 WIB,https://www.kompas.com/hype/read/2022/01/27/121626366/tulis-pesan-untuk-maia-estianty-dul-jaelani-minta-maaf-masih-sering-ngeyel
Lirik dan Chord Lagu You Had Me - Joss Stone,HYPE,27/01/2022, 12:15 WIB,https://www.kompas.com/hype/read/2022/01/27/121500966/lirik-dan-chord-lagu-you-had-me-joss-stone
"127 Hari Jelang Formula E Jakarta, Belum Tersedia Penjualan Tiket",NEWS,27/01/2022, 12:14 WIB,https://megapolitan.kompas.com/read/2022/01/27/12142861/127-hari-jelang-formula-e-jakarta-belum-tersedia-penjualan-tiket
Denny Sumargo: Dorce Gamalama Ingin Sembuh dan Perhatian ,HYPE,27/01/2022, 12:12 WIB,https://www.kompas.com/hype/read/2022/01/27/121251866/denny-sumargo-dorce-gamalama-ingin-sembuh-dan-perhatian
Sudah Sejauh Mana Program Weigh In Motion di Jalan Tol?,OTOMOTIF,27/01/2022, 12:12 WIB,https://otomotif.kompas.com/read/2022/01/27/121200115/sudah-sejauh-mana-program-weigh-in-motion-di-jalan-tol-
"Alami Memar di Tangan, Inul Daratista Pastikan Bukan KDRT",HYPE,27/01/2022, 12:11 WIB,https://www.kompas.com/hype/read/2022/01/27/121135966/alami-memar-di-tangan-inul-daratista-pastikan-bukan-kdrt
"PTM 100 Persen di Jakarta Langgar Prokes, Perhimpunan Guru Desak Anies Hentikan Belajar dari Sekolah",NEWS,27/01/2022, 12:11 WIB,https://megapolitan.kompas.com/read/2022/01/27/12111771/ptm-100-persen-di-jakarta-langgar-prokes-perhimpunan-guru-desak-anies
7 Cara Buat Nasi Goreng Ala Abang Penjual yang Harum dan Tidak Lengket,FOOD,27/01/2022, 12:11 WIB,https://www.kompas.com/food/read/2022/01/27/121100875/7-cara-buat-nasi-goreng-ala-abang-penjual-yang-harum-dan-tidak-lengket
"Cek Fakta, Benarkah Pakai Menstrual Cup Bikin Tak Perawan?",LIFESTYLE,27/01/2022, 12:08 WIB,https://lifestyle.kompas.com/read/2022/01/27/120842720/cek-fakta-benarkah-pakai-menstrual-cup-bikin-tak-perawan
"iOS 15.3 Tambal Celah Berbahaya, Pengguna iPhone Wajib Update",TEKNO,27/01/2022, 12:07 WIB,https://tekno.kompas.com/read/2022/01/27/12070037/ios-15.3-tambal-celah-berbahaya-pengguna-iphone-wajib-update
Lirik dan Chord Lagu Don’t You Wanna Stay - Jason Aldean,HYPE,27/01/2022, 12:05 WIB,https://www.kompas.com/hype/read/2022/01/27/120528266/lirik-dan-chord-lagu-dont-you-wanna-stay-jason-aldean
"Polri Buka Lowongan Kerja Perwira Lulusan Sarjana, Minat?",MONEY,27/01/2022, 12:05 WIB,https://money.kompas.com/read/2022/01/27/120512826/polri-buka-lowongan-kerja-perwira-lulusan-sarjana-minat
"Biaya, Cara, dan Syarat Perpanjang STNK Lima Tahunan",MONEY,27/01/2022, 12:05 WIB,https://money.kompas.com/read/2022/01/27/120500026/biaya-cara-dan-syarat-perpanjang-stnk-lima-tahunan
Pemilihan Warna Cat Kamar Tidur Berdasarkan Lima Elemen Feng Shui,HOMEY,27/01/2022, 12:04 WIB,https://www.kompas.com/homey/read/2022/01/27/120400776/pemilihan-warna-cat-kamar-tidur-berdasarkan-lima-elemen-feng-shui
Norwegia Akhiri Syarat Karantina bagi Turis Asing per 26 Januari,TRAVEL,27/01/2022, 12:04 WIB,https://travel.kompas.com/read/2022/01/27/120400127/norwegia-akhiri-syarat-karantina-bagi-turis-asing-per-26-januari
Kenali Perbedaan Oli Mesin Diesel dengan Pelumas Mesin Bensin,OTOMOTIF,27/01/2022, 12:02 WIB,https://otomotif.kompas.com/read/2022/01/27/120200415/kenali-perbedaan-oli-mesin-diesel-dengan-pelumas-mesin-bensin
"Cerita Warga Dirujuk Pakai BPJS Kesehatan, Antre 10 Jam dan Harus Pindah-pindah Faskes",NEWS,27/01/2022, 12:01 WIB,https://nasional.kompas.com/read/2022/01/27/12015911/cerita-warga-dirujuk-pakai-bpjs-kesehatan-antre-10-jam-dan-harus-pindah
"Gara-gara Pandemi, Sudah Dua Tahun Imlek Tak Ada Barongsai di Wihara Ini",NEWS,27/01/2022, 12:01 WIB,https://megapolitan.kompas.com/read/2022/01/27/12014321/gara-gara-pandemi-sudah-dua-tahun-imlek-tak-ada-barongsai-di-wihara-ini
Ivan Gunawan Dilarang Syuting Andai Kelak Menikah dengan Ayu Ting Ting,HYPE,27/01/2022, 12:01 WIB,https://www.kompas.com/hype/read/2022/01/27/120106766/ivan-gunawan-dilarang-syuting-andai-kelak-menikah-dengan-ayu-ting-ting
13 Gejala Pneumonia pada Anak yang Perlu Diwaspadai,HEALTH,27/01/2022, 12:01 WIB,https://health.kompas.com/read/2022/01/27/120100668/13-gejala-pneumonia-pada-anak-yang-perlu-diwaspadai
Kemendagri Minta Peta Jalan Elektronifikasi Transaksi Pemda Segera Disusun,NEWS,27/01/2022, 12:00 WIB,https://nasional.kompas.com/read/2022/01/27/12002731/kemendagri-minta-peta-jalan-elektronifikasi-transaksi-pemda-segera-disusun
Apa Unsur Penting dalam Foto Jurnalistik?,SKOLA,27/01/2022, 12:00 WIB,https://www.kompas.com/skola/read/2022/01/27/120000869/apa-unsur-penting-dalam-foto-jurnalistik-
Alasan Amerika Serikat Menyerang Irak pada 2003,STORI,27/01/2022, 12:00 WIB,https://www.kompas.com/stori/read/2022/01/27/120000979/alasan-amerika-serikat-menyerang-irak-pada-2003
Alat Infus Ditemukan sebagai Terapi Intravena Saat Wabah Kolera,SAINS,27/01/2022, 12:00 WIB,https://www.kompas.com/sains/read/2022/01/27/120000723/alat-infus-ditemukan-sebagai-terapi-intravena-saat-wabah-kolera
"Ketahui Perbedaan Aspal Panas, Aspal Hangat, dan Aspal Dingin",PROPERTI,27/01/2022, 12:00 WIB,https://www.kompas.com/properti/read/2022/01/27/120000321/ketahui-perbedaan-aspal-panas-aspal-hangat-dan-aspal-dingin
"Tips Memilih Makanan ""Paling"" Sehat untuk Tubuh",LIFESTYLE,27/01/2022, 12:00 WIB,https://lifestyle.kompas.com/read/2022/01/27/120000720/tips-memilih-makanan-paling-sehat-untuk-tubuh
Gerakan Paling Dominan dalam Sepak Bola,BOLA,27/01/2022, 12:00 WIB,https://www.kompas.com/sports/read/2022/01/27/12000058/gerakan-paling-dominan-dalam-sepak-bola
"""Bahan Kimia Selamanya"", Zat Tak Mudah Terurai yang Kian Mencemari Air Tawar Inggris",GLOBAL,27/01/2022, 12:00 WIB,https://www.kompas.com/global/read/2022/01/27/120000170/-bahan-kimia-selamanya-zat-tak-mudah-terurai-yang-kian-mencemari-air
Satu dari 2 Warga Karawang Terpapar Omicron Setelah Antar Saudara ke Bandara,REGIONAL,27/01/2022, 11:59 WIB,https://regional.kompas.com/read/2022/01/27/115919178/satu-dari-2-warga-karawang-terpapar-omicron-setelah-antar-saudara-ke
KPK Akan Hadirkan Eks Pramugari Garuda Siwi Widi di Sidang Eks Pejabat Ditjen Pajak,NEWS,27/01/2022, 11:57 WIB,https://nasional.kompas.com/read/2022/01/27/11570861/kpk-akan-hadirkan-eks-pramugari-garuda-siwi-widi-di-sidang-eks-pejabat
"Mengaku Anggota TNI, Pria Ini Gondol Motor dan Ponsel Perempuan Kenalannya di Facebook",REGIONAL,27/01/2022, 11:56 WIB,https://regional.kompas.com/read/2022/01/27/115628778/mengaku-anggota-tni-pria-ini-gondol-motor-dan-ponsel-perempuan-kenalannya
Apa Itu Skema Ponzi dan Bagaimana Cara Kerjanya?,MONEY,27/01/2022, 11:54 WIB,https://money.kompas.com/read/2022/01/27/110800226/apa-itu-skema-ponzi-dan-bagaimana-cara-kerjanya
"Biaya, Cara, dan Syarat Perpanjang STNK Tahunan",MONEY,27/01/2022, 11:53 WIB,https://money.kompas.com/read/2022/01/27/101000026/biaya-cara-dan-syarat-perpanjang-stnk-tahunan
"Jika Sudah Sembuh, Dorce Ungkap Keinginan Bertemu Megawati ",HYPE,27/01/2022, 11:50 WIB,https://www.kompas.com/hype/read/2022/01/27/115026566/jika-sudah-sembuh-dorce-ungkap-keinginan-bertemu-megawati
Polda Metro Jaya Buru Investor Perusahaan Pinjol Ilegal di PIK yang Digerebek,NEWS,27/01/2022, 11:46 WIB,https://megapolitan.kompas.com/read/2022/01/27/11463851/polda-metro-jaya-buru-investor-perusahaan-pinjol-ilegal-di-pik-yang
Kasus Omicron Ditemukan Serentak di Sumbar,REGIONAL,27/01/2022, 11:46 WIB,https://regional.kompas.com/read/2022/01/27/114619078/kasus-omicron-ditemukan-serentak-di-sumbar
"Ivan Gunawan Klaim Ditawari Modal Nikah Rp 10 Miliar oleh Stasiun TV, Ayah Ayu Ting Ting: Allahu Akbar, Beneran Itu?",HYPE,27/01/2022, 11:42 WIB,https://www.kompas.com/hype/read/2022/01/27/114230166/ivan-gunawan-klaim-ditawari-modal-nikah-rp-10-miliar-oleh-stasiun-tv-ayah
"Daftar Pebalap WorldSBK 2022, Banyak Mantan Rider MotoGP",OTOMOTIF,27/01/2022, 11:42 WIB,https://otomotif.kompas.com/read/2022/01/27/114200315/daftar-pebalap-worldsbk-2022-banyak-mantan-rider-motogp
Babel Gandeng Indhand Bangun 4 Coolstorage Tenaga Surya,MONEY,27/01/2022, 11:41 WIB,https://money.kompas.com/read/2022/01/27/114100226/babel-gandeng-indhand-bangun-4-coolstorage-tenaga-surya
"Risma Lockdown Kantor Pusat Kemensos, 60 Pegawai Positif Covid-19",NEWS,27/01/2022, 11:40 WIB,https://nasional.kompas.com/read/2022/01/27/11401651/risma-lockdown-kantor-pusat-kemensos-60-pegawai-positif-covid-19
"Di Tengah Isu Dicoret dari Pelatnas, Praveen/Melati Berlatih Jelang All England",BOLA,27/01/2022, 11:40 WIB,https://www.kompas.com/badminton/read/2022/01/27/11400018/di-tengah-isu-dicoret-dari-pelatnas-praveen-melati-berlatih-jelang-all
"6 Desa Wisata Peninggalan Megalitikum di Indonesia, Cek Lokasi dan Harga Tiketnya",REGIONAL,27/01/2022, 11:40 WIB,https://regional.kompas.com/read/2022/01/27/114000478/6-desa-wisata-peninggalan-megalitikum-di-indonesia-cek-lokasi-dan-harga
Deretan Artis yang Akan dan Telah Menikah di Bali,HYPE,27/01/2022, 11:38 WIB,https://www.kompas.com/hype/read/2022/01/27/113817166/deretan-artis-yang-akan-dan-telah-menikah-di-bali
Lirik dan Chord Lagu 7 Summers - Morgan Wallen,HYPE,27/01/2022, 11:35 WIB,https://www.kompas.com/hype/read/2022/01/27/113500966/lirik-dan-chord-lagu-7-summers-morgan-wallen
Fraksi PAN Optimistis Formula E Jakarta Bisa Terselenggara meski Tender Pembangunan Sirkuit Gagal,NEWS,27/01/2022, 11:34 WIB,https://megapolitan.kompas.com/read/2022/01/27/11342611/fraksi-pan-optimistis-formula-e-jakarta-bisa-terselenggara-meski-tender
"Akui Pernah Pinjam Uang Rafathar, Raffi Ahmad: Buat Beli Rumah",HYPE,27/01/2022, 11:33 WIB,https://www.kompas.com/hype/read/2022/01/27/113312466/akui-pernah-pinjam-uang-rafathar-raffi-ahmad-buat-beli-rumah
INFOGRAFIK: Awal Mula Penggunaan Minyak Goreng,CEK FAKTA,27/01/2022, 11:33 WIB,https://www.kompas.com/cekfakta/read/2022/01/27/113300782/infografik--awal-mula-penggunaan-minyak-goreng
"[POPULER PROPERTI] Jembatan Ploso Berdesain Huruf ""Y"" Tuntas Dibangun",PROPERTI,27/01/2022, 11:30 WIB,https://www.kompas.com/properti/read/2022/01/27/113000321/populer-properti-jembatan-ploso-berdesain-huruf-y-tuntas-dibangun
Sekjen PBB: Afghanistan Seolah Digantung di Seutas Benang,GLOBAL,27/01/2022, 11:30 WIB,https://www.kompas.com/global/read/2022/01/27/113000870/sekjen-pbb--afghanistan-seolah-digantung-di-seutas-benang
"Pindah Domisili, Bagaimana Cara Ganti Faskes Pertama BPJS Kesehatan?",TREN,27/01/2022, 11:30 WIB,https://www.kompas.com/tren/read/2022/01/27/113000065/pindah-domisili-bagaimana-cara-ganti-faskes-pertama-bpjs-kesehatan
"Puluhan Pelajar SMP di Jember Kedapatan Simpan Pil Koplo, Obat Apa Itu?",SAINS,27/01/2022, 11:30 WIB,https://www.kompas.com/sains/read/2022/01/27/113000723/puluhan-pelajar-smp-di-jember-kedapatan-simpan-pil-koplo-obat-apa-itu-
Gubes Unpad Usul Perlunya Asuransi Bencana Gunung Meletus,EDUKASI,27/01/2022, 11:30 WIB,https://www.kompas.com/edu/read/2022/01/27/113000271/gubes-unpad-usul-perlunya-asuransi-bencana-gunung-meletus
"Geledah Perusahaan Milik Bupati Langkat, KPK Sita Uang Tunai dan Dokumen Transaksi Keuangan",NEWS,27/01/2022, 11:28 WIB,https://nasional.kompas.com/read/2022/01/27/11282381/geledah-perusahaan-milik-bupati-langkat-kpk-sita-uang-tunai-dan-dokumen
9 Pembersih Buatan Sendiri dari Kulit Lemon,HOMEY,27/01/2022, 11:28 WIB,https://www.kompas.com/homey/read/2022/01/27/112800476/9-pembersih-buatan-sendiri-dari-kulit-lemon
Bola Sering Nyasar ke Rumah Warga Jadi Akar Masalah Keributan di Lapangan Muara Angke ,NEWS,27/01/2022, 11:27 WIB,https://megapolitan.kompas.com/read/2022/01/27/11272431/bola-sering-nyasar-ke-rumah-warga-jadi-akar-masalah-keributan-di-lapangan
"Maia Estianty Ulang Tahun, Dul Jaelani Tulis Puisi Singgung Dosa Besar Laki-laki",HYPE,27/01/2022, 11:25 WIB,https://www.kompas.com/hype/read/2022/01/27/112558666/maia-estianty-ulang-tahun-dul-jaelani-tulis-puisi-singgung-dosa-besar-laki
